time,cmd_L_hip_pitch,cmd_R_hip_pitch,cmd_L_hip_roll,cmd_R_hip_roll,cmd_L_hip_yaw,cmd_R_hip_yaw,cmd_L_knee,cmd_R_knee,cmd_L_foot_pitch,cmd_R_foot_pitch,cmd_L_foot_roll,cmd_R_foot_roll,pos_L_hip_pitch,pos_R_hip_pitch,pos_L_hip_roll,pos_R_hip_roll,pos_L_hip_yaw,pos_R_hip_yaw,pos_L_knee,pos_R_knee,pos_L_foot_pitch,pos_R_foot_pitch,pos_L_foot_roll,pos_R_foot_roll,act_R_hip_yaw,act_R_hip_roll,act_R_hip_pitch,act_R_knee,act_R_foot_pitch,act_R_foot_roll,act_L_hip_yaw,act_L_hip_roll,act_L_hip_pitch,act_L_knee,act_L_foot_pitch,act_L_foot_roll
0.0,-0.0006696507334709167,-0.007067635655403137,0.02381051518023014,0.028483401983976364,0.03126820921897888,-0.034088384360075,0.36602941155433655,0.3600870668888092,-0.515024721622467,-0.40934842824935913,-0.20706021785736084,0.2228129804134369,-0.04557227865342065,0.045495073960288256,0.007870130654708107,0.006154774571596845,0.021402645155384318,-0.022401391949407233,0.31937412052955755,0.31679645388756866,-0.3657702193507263,-0.33384903811940975,-0.06365548672491375,0.06898860885954718,-0.06817676872015,0.05696680396795273,-0.1741352677345276,0.22017411887645721,-0.47869688272476196,0.8912519216537476,0.06253641843795776,0.04762103036046028,0.15866069495677948,0.2320588380098343,-0.690049409866333,-0.8282408714294434
0.02,0.006793156266212463,-0.046845942735672,0.08191981911659241,0.07152840495109558,0.03889501467347145,-0.05227786675095558,0.3806239366531372,0.4424559473991394,-0.06617789715528488,-0.23606586456298828,-0.2350626140832901,0.1676739752292633,-0.02145707680045475,0.0071959082838167114,0.027567579373246002,0.024655722500848777,0.034237458638974205,-0.043232829686201624,0.3650835031882574,0.40808052741909406,-0.36906986498440475,-0.340698611936509,-0.13713216437965853,0.1331934536464567,-0.10455573350191116,0.14305680990219116,-0.2536918818950653,0.3849118947982788,-0.13213174045085907,0.6706959009170532,0.0777900293469429,0.16383963823318481,0.17358630895614624,0.261247843503952,0.20764420926570892,-0.9402504563331604
0.04,0.008631512522697449,-0.09006106853485107,0.18556758761405945,0.13696710765361786,0.035124070942401886,-0.06905394047498703,0.43636348843574524,0.5324611663818359,0.1810651570558548,-0.41732174158096313,-0.2438279092311859,0.11984920501708984,-0.002797701266834285,-0.03089700765639563,0.057833895718733444,0.058000032298584685,0.03431003606877862,-0.060431376295656015,0.3785563497209834,0.49004552055975087,-0.4256289949571459,-0.39001854896835536,-0.12952279237566525,0.13765597348147518,-0.13810788094997406,0.2739342153072357,-0.34012213349342346,0.5649223923683167,-0.49464350938796997,0.4793968200683594,0.07024814188480377,0.3711351752281189,0.1772630214691162,0.3727269768714905,0.7021303176879883,-0.9753116369247437
0.06,0.032600708305835724,-0.13428831100463867,0.2535337805747986,0.1249767616391182,0.022241387516260147,-0.05270683765411377,0.4626602232456207,0.5522005558013916,0.256395161151886,-0.525990903377533,-0.24747975170612335,0.08416645228862762,0.024594055644220056,-0.06308388187499009,0.0862858344086423,0.0900278754696025,0.030873706583588248,-0.057340871033720354,0.4104764811177962,0.5524944341846612,-0.4562886352320651,-0.4404964208599385,-0.06239703007407785,0.11877954086690824,-0.10541367530822754,0.2499535232782364,-0.42857661843299866,0.6044011116027832,-0.7119817733764648,0.3366658091545105,0.044482775032520294,0.5070675611495972,0.22520141303539276,0.42532044649124146,0.8527902960777283,-0.9899190068244934
0.08,0.0238112211227417,-0.13575688004493713,0.26293501257896423,0.1178601086139679,0.017793424427509308,-0.045082565397024155,0.4648343324661255,0.49089741706848145,0.15505193173885345,-0.466255784034729,-0.2494950294494629,0.09030971676111221,0.04393601178889525,-0.07477201111672682,0.10738948441067944,0.11651946858885726,0.028780375619978406,-0.05031489408098888,0.43434818530892205,0.5374497746247543,-0.4694180744562151,-0.4645366337045267,-0.015751197182472216,0.10186172883305858,-0.09016513079404831,0.2357202172279358,-0.4315137565135956,0.4817948639392853,-0.5925115346908569,0.36123886704444885,0.035586848855018616,0.5258700251579285,0.2076224386692047,0.4296686351299286,0.6501038670539856,-0.9979801177978516
0.1,0.011015355587005615,-0.08051590621471405,0.24116504192352295,0.1328343003988266,0.029518691822886467,-0.05887081101536751,0.4882872700691223,0.39044874906539917,0.14575980603694916,-0.38559243083000183,-0.24957990646362305,0.10626789927482605,0.04683570184435022,-0.06197912867639536,0.1195927984686218,0.1330946455514973,0.030058953753791313,-0.05625023120307981,0.44827495747883067,0.4493917699497699,-0.47732861508278474,-0.44020221422386946,-0.0068136797211693885,0.09892693691833306,-0.11774162203073502,0.2656686007976532,-0.3210318088531494,0.2808975279331207,-0.431184858083725,0.4250715970993042,0.059037383645772934,0.4823300838470459,0.18203070759773254,0.47657454013824463,0.631519615650177,-0.9983196258544922
0.12,0.01903839409351349,0.007726714015007019,0.19160783290863037,0.11983536183834076,0.046704236418008804,-0.06957311928272247,0.5488727688789368,0.29417866468429565,0.25648295879364014,-0.32259616255760193,-0.24907581508159637,0.14019612967967987,0.041884902306702936,-0.028120635807500197,0.11631887332168325,0.13402205674857692,0.041468637712902885,-0.06742463112944587,0.4820108875884744,0.33538938889766995,-0.4783748121702885,-0.38996909238207955,-0.01563918726501112,0.11219051309055555,-0.13914623856544495,0.23967072367668152,-0.14454656839370728,0.08835732936859131,-0.30519232153892517,0.5607845187187195,0.09340847283601761,0.38321566581726074,0.1980767846107483,0.5977455377578735,0.8529659509658813,-0.9963032603263855
0.14,0.03588448464870453,0.06500702351331711,0.07458420842885971,0.06359004229307175,0.06548730283975601,-0.06974665820598602,0.6160728931427002,0.23783089220523834,0.24950270354747772,-0.30232539772987366,-0.24365200102329254,0.20186762511730194,0.04068929476423539,0.011343406893098507,0.0882367371623151,0.11049707698943707,0.05816541178630678,-0.06786760377979213,0.5478879035696023,0.2636181423041793,-0.46430782147370486,-0.32264651079263085,-0.04189144829750482,0.13196226679129316,-0.13949331641197205,0.1271800845861435,-0.029985954985022545,-0.024338219314813614,-0.26465079188346863,0.8074705004692078,0.13097460567951202,0.14916841685771942,0.23176896572113037,0.7321457266807556,0.8390054106712341,-0.9746080040931702
0.16,0.035870909690856934,0.08798126131296158,-0.08047712594270706,0.044261425733566284,0.06189842149615288,-0.06727714091539383,0.6324177980422974,0.28123053908348083,-0.5605954527854919,-0.4754420518875122,-0.05579444020986557,0.24314923584461212,0.036242251532292866,0.04260938791729834,0.05400187108699574,0.08414911210215661,0.05477690130147074,-0.07273151427679851,0.614986358213069,0.2793667129099059,-0.4842324663195578,-0.3094068045077279,-0.058372814709507774,0.09908525472663154,-0.13455428183078766,0.08852285146713257,0.015962524339556694,0.062461089342832565,-0.6108840703964233,0.9725969433784485,0.12379684299230576,-0.16095425188541412,0.23174181580543518,0.76483553647995,-0.7811908721923828,-0.22317776083946228
0.18,0.02784450352191925,0.10976319015026093,-0.08373202383518219,-0.014027964323759079,0.019478946924209595,-0.058485787361860275,0.6247501373291016,0.28140050172805786,-0.4844956398010254,-0.3966788351535797,0.09221366792917252,0.2414659708738327,0.02528554911761617,0.06613290326926041,0.012196486382058353,0.06207371413305239,0.026929428750549392,-0.07668091463647227,0.6357535646908818,0.3032331735282133,-0.4966970459878832,-0.32353211618599226,-0.013256082692790409,0.08378229084683325,-0.11697157472372055,-0.028055928647518158,0.05952637642621994,0.06280098110437393,-0.45335766673088074,0.9658638834953308,0.03895789384841919,-0.16746404767036438,0.21568900346755981,0.7495003342628479,-0.6289912462234497,0.36885467171669006
