time,L_hip_pitch_target,R_hip_pitch_target,L_hip_roll_target,R_hip_roll_target,L_hip_yaw_target,R_hip_yaw_target,L_knee_target,R_knee_target,L_foot_pitch_target,R_foot_pitch_target,L_foot_roll_target,R_foot_roll_target,L_hip_pitch_pos,R_hip_pitch_pos,L_hip_roll_pos,R_hip_roll_pos,L_hip_yaw_pos,R_hip_yaw_pos,L_knee_pos,R_knee_pos,L_foot_pitch_pos,R_foot_pitch_pos,L_foot_roll_pos,R_foot_roll_pos,L_hip_pitch_vel,R_hip_pitch_vel,L_hip_roll_vel,R_hip_roll_vel,L_hip_yaw_vel,R_hip_yaw_vel,L_knee_vel,R_knee_vel,L_foot_pitch_vel,R_foot_pitch_vel,L_foot_roll_vel,R_foot_roll_vel,L_hip_pitch_tau,R_hip_pitch_tau,L_hip_roll_tau,R_hip_roll_tau,L_hip_yaw_tau,R_hip_yaw_tau,L_knee_tau,R_knee_tau,L_foot_pitch_tau,R_foot_pitch_tau,L_foot_roll_tau,R_foot_roll_tau
1.24,-0.07999999821186066,-0.49347203969955444,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06617241352796555,-0.4858245849609375,-0.007346510421484709,0.009243004955351353,0.07561155408620834,-0.07386472821235657,0.2527868151664734,0.25560954213142395,-0.17607685923576355,0.04196832701563835,-0.056477874517440796,0.04704158380627632,-0.5649729371070862,-0.19025278091430664,-1.5230481624603271,1.5396467447280884,-20.990009307861328,20.99787139892578,-3.354879856109619,-3.569135904312134,29.99793243408203,29.99852752685547,-30.000001907348633,30.000009536743164,-4.578005790710449,4.188116073608398,-10.77052116394043,10.79202651977539,-50.0,50.0,-10.116456985473633,-11.637730598449707,30.0,28.669790267944336,-30.0,30.0
1.26,-0.07999999821186066,-0.49347203969955444,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06831758469343185,-0.49555695056915283,0.002942135324701667,-0.0017559913685545325,0.27276360988616943,-0.27292099595069885,0.24793699383735657,0.24903008341789246,-0.3541560173034668,-0.13580749928951263,0.1405099332332611,-0.14858224987983704,0.3853306770324707,-0.8424387574195862,1.566818356513977,-1.582899808883667,20.98466682434082,-20.992094039916992,3.464064121246338,3.5504446029663086,-30.00001335144043,-30.00002670288086,30.00001335144043,-30.0000057220459,1.183358907699585,-0.13989877700805664,11.222184181213379,-11.6714448928833,49.359947204589844,-49.69796371459961,9.563013076782227,9.6976900100708,-29.81562614440918,-30.0,30.0,-30.0
1.28,-0.07999999821186066,-0.487049400806427,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06604494899511337,-0.5038524270057678,-0.00739078875631094,0.008837232366204262,0.07553602010011673,-0.07430258393287659,0.2528194487094879,0.24982845783233643,-0.17497573792934418,0.031955916434526443,-0.05246933549642563,0.044073086231946945,-0.5558410286903381,0.42527368664741516,-1.5196952819824219,1.5010905265808105,-20.99005126953125,20.996864318847656,-3.3188886642456055,-3.654433012008667,29.99814224243164,29.998674392700195,-30.000009536743164,30.00001335144043,-4.607483863830566,7.007210731506348,-10.713903427124023,10.604927062988281,-50.0,50.0,-10.020852088928223,-10.4767484664917,30.0,28.97425079345703,-30.0,30.0
1.3,-0.07999999821186066,-0.4743054509162903,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06814145296812057,-0.5013602375984192,0.002970308531075716,-0.001962545793503523,0.27272874116897583,-0.27325597405433655,0.2482580691576004,0.24301660060882568,-0.3536313474178314,-0.15073290467262268,0.14447635412216187,-0.1519666612148285,0.3818356990814209,-0.22640731930732727,1.5701022148132324,-1.5525498390197754,20.98472785949707,-20.990901947021484,3.4578120708465576,3.5020406246185303,-30.000015258789062,-30.000015258789062,30.000011444091797,-30.000003814697266,1.101058006286621,2.5541768074035645,11.208361625671387,-11.347790718078613,49.37367248535156,-49.616127014160156,9.449165344238281,10.994176864624023,-29.84886932373047,-30.0,30.0,-30.0
1.32,-0.07999999821186066,-0.4554411768913269,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06595896929502487,-0.4970528483390808,-0.00734705850481987,0.008182218298316002,0.07551716268062592,-0.07484795153141022,0.2528589963912964,0.2438138723373413,-0.17443381249904633,0.019231198355555534,-0.04844779148697853,0.04042705148458481,-0.5613062381744385,1.0697963237762451,-1.51903235912323,1.461766242980957,-20.990089416503906,20.995763778686523,-3.336580991744995,-3.72886061668396,29.99834442138672,29.998830795288086,-30.000009536743164,29.999998092651367,-4.6164703369140625,9.737077713012695,-10.740320205688477,10.444831848144531,-50.0,50.0,-10.05988883972168,-9.249109268188477,30.0,29.4220027923584,-30.0,30.0
1.34,-0.07999999821186066,-0.43075400590896606,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06811787933111191,-0.4819602370262146,0.003031438682228327,-0.00240143621340394,0.2727104425430298,-0.2736448049545288,0.24819707870483398,0.23716296255588531,-0.353282630443573,-0.16835704445838928,0.14844845235347748,-0.15605413913726807,0.3809507489204407,0.4001598060131073,1.570860743522644,-1.5227940082550049,20.98474884033203,-20.989627838134766,3.4618306159973145,3.469766139984131,-30.00002098083496,-30.00002098083496,30.000019073486328,-30.0000057220459,1.1211051940917969,4.98011589050293,11.196181297302246,-10.974279403686523,49.37717819213867,-49.51465606689453,9.495122909545898,12.300085067749023,-29.86532974243164,-30.0,30.0,-30.0
1.36,-0.07999999821186066,-0.4006333351135254,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06595506519079208,-0.46502918004989624,-0.007268248591572046,0.007327946834266186,0.07550358772277832,-0.07546617090702057,0.25283730030059814,0.23823845386505127,-0.17415595054626465,0.00505826435983181,-0.044431112706661224,0.036057375371456146,-0.5622130036354065,1.7050960063934326,-1.5185134410858154,1.4268903732299805,-20.990114212036133,20.994646072387695,-3.335989236831665,-3.786851644515991,29.99856948852539,29.99905014038086,-30.000009536743164,30.000001907348633,-4.61496114730835,12.037803649902344,-10.756254196166992,10.330419540405273,-50.0,50.0,-10.060966491699219,-8.098630905151367,30.0,29.950733184814453,-30.0,30.0
1.38,-0.07999999821186066,-0.36555418372154236,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06813164800405502,-0.4377337098121643,0.0031158262863755226,-0.003030045423656702,0.2726949155330658,-0.27406227588653564,0.24823600053787231,0.23209501802921295,-0.35310038924217224,-0.18710654973983765,0.15242037177085876,-0.16084584593772888,0.38002103567123413,0.997333824634552,1.5710676908493042,-1.4958131313323975,20.98476219177246,-20.988420486450195,3.4645206928253174,3.4516801834106445,-30.000009536743164,-30.00002098083496,30.000001907348633,-30.000011444091797,1.1262967586517334,6.82237434387207,11.178622245788574,-10.593818664550781,49.37969970703125,-49.400028228759766,9.49725341796875,13.477632522583008,-29.873891830444336,-30.0,30.0,-30.0
1.4,-0.07999999821186066,-0.326069712638855,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06599303334951401,-0.4090734124183655,-0.007191050797700882,0.006384362932294607,0.07549707591533661,-0.07601635158061981,0.25285375118255615,0.2342582792043686,-0.17402580380439758,-0.018191806972026825,-0.04041341319680214,0.03112069144845009,-0.5635801553726196,2.277846097946167,-1.519228219985962,1.4034016132354736,-20.9901180267334,20.993385314941406,-3.3393657207489014,-3.766758918762207,29.9987850189209,29.99927520751953,-30.00000762939453,30.000017166137695,-4.606439590454102,13.616849899291992,-10.772789001464844,10.268193244934082,-50.0,50.0,-10.076042175292969,-7.132143974304199,30.0,30.0,-30.0,30.0
1.42,-0.07999999821186066,-0.2828027009963989,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06818722933530807,-0.3707734942436218,0.003180191619321704,-0.0037375474348664284,0.27268099784851074,-0.2744264304637909,0.24826133251190186,0.22888557612895966,-0.35297253727912903,-0.2142612189054489,0.1563914269208908,-0.16617406904697418,0.3795536458492279,1.5353559255599976,1.570464849472046,-1.472657561302185,20.984790802001953,-20.987119674682617,3.466186046600342,3.400374174118042,-30.00002098083496,-30.00001335144043,30.00000762939453,-30.000001907348633,1.1420173645019531,7.922727584838867,11.16937255859375,-10.271295547485352,49.38087844848633,-49.297210693359375,9.50442123413086,14.13378620147705,-29.87801170349121,-30.0,30.0,-30.0
1.44,-0.07999999821186066,-0.2364354282617569,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06605740636587143,-0.3319256901741028,-0.007143859285861254,0.0055420417338609695,0.07549373805522919,-0.0765354111790657,0.2528640627861023,0.23177872598171234,-0.1739455759525299,-0.050064317882061005,-0.0363973043859005,0.027928952127695084,-0.5639104843139648,2.755967378616333,-1.5202792882919312,1.3923739194869995,-20.990140914916992,20.99200439453125,-3.341317892074585,-3.7309882640838623,29.99898338317871,29.999387741088867,-30.00000762939453,30.000001907348633,-4.59339714050293,14.201037406921387,-10.780455589294434,10.24503231048584,-50.0,50.0,-10.08559799194336,-6.40052604675293,30.0,30.0,-30.0,30.0
1.46,-0.07999999821186066,-0.18769915401935577,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06825189292430878,-0.28472644090652466,0.0032093077898025513,-0.004330188501626253,0.2726694643497467,-0.27473175525665283,0.24829429388046265,0.22721634805202484,-0.35286739468574524,-0.2490389347076416,0.16036106646060944,-0.16972170770168304,0.37979644536972046,1.9568415880203247,1.5697358846664429,-1.4557939767837524,20.984819412231445,-20.985736846923828,3.4679763317108154,3.3584084510803223,-30.000009536743164,-30.0000057220459,29.999998092651367,-30.000003814697266,1.1557517051696777,8.046989440917969,11.167709350585938,-10.04799747467041,49.38154602050781,-49.19963836669922,9.508421897888184,14.472793579101562,-29.880615234375,-30.0,30.0,-30.0
1.48,-0.07999999821186066,-0.1373624950647354,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06611879169940948,-0.23827700316905975,-0.007133432198315859,0.00507316691800952,0.07549528777599335,-0.07718970626592636,0.2528795003890991,0.23093372583389282,-0.17388245463371277,-0.09121014177799225,-0.03238214924931526,0.056073956191539764,-0.5637534856796265,3.094640016555786,-1.521325945854187,1.3931480646133423,-20.990156173706055,20.990478515625,-3.3435864448547363,-3.6605935096740723,29.999204635620117,29.677820205688477,-30.0000057220459,30.000003814697266,-4.583335876464844,13.80604076385498,-10.780959129333496,10.242094993591309,-50.0,50.0,-10.096901893615723,-5.974168300628662,30.0,30.0,-30.0,30.0
1.5,-0.07999999821186066,-0.08621926605701447,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06830485165119171,-0.18512199819087982,0.0032038798090070486,-0.004558938089758158,0.27265968918800354,-0.2748691141605377,0.2483251392841339,0.22725079953670502,-0.35276612639427185,-0.2958725690841675,0.16433003544807434,-0.14211603999137878,0.38044431805610657,2.2225468158721924,1.5691940784454346,-1.448451042175293,20.984834671020508,-20.984012603759766,3.4695217609405518,3.329450845718384,-30.000015258789062,-30.000003814697266,30.000009536743164,-30.000009536743164,1.1657805442810059,7.255231857299805,11.172636032104492,-9.968632698059082,49.381317138671875,-49.07728958129883,9.512449264526367,14.413710594177246,-29.88273048400879,-30.0,30.0,-30.0
1.52,-0.07999999821186066,-0.035076040774583817,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06616152822971344,-0.13430778682231903,-0.0071517727337777615,0.004729228559881449,0.07549988478422165,-0.07732617855072021,0.2528899013996124,0.23227559030056,-0.17381910979747772,-0.13692611455917358,-0.028367364779114723,0.05017140880227089,-0.5633012056350708,3.2618634700775146,-1.5220106840133667,1.4030839204788208,-20.990184783935547,20.989042282104492,-3.34586501121521,-3.568420648574829,29.999399185180664,29.762432098388672,-29.999996185302734,29.999998092651367,-4.578014373779297,12.561717987060547,-10.776459693908691,10.235541343688965,-50.0,50.0,-10.107090950012207,-5.893496513366699,30.0,30.0,-30.0,30.0
1.54,-0.07999999821186066,0.015260627493262291,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06833498179912567,-0.07850032299757004,0.0031767962500452995,-0.004803013522177935,0.27265119552612305,-0.2748573124408722,0.248350590467453,0.2291640341281891,-0.3526635766029358,-0.3409733474254608,0.16829913854599,-0.14816062152385712,0.38128024339675903,2.3239855766296387,1.5690250396728516,-1.4515429735183716,20.984848022460938,-20.98278045654297,3.471113443374634,3.2854669094085693,-30.00002670288086,-30.000009536743164,30.000001907348633,-30.00000762939453,1.1705331802368164,5.72020149230957,11.180388450622559,-9.971306800842285,49.380577087402344,-49.04841232299805,9.517412185668945,13.895655632019043,-29.88482666015625,-30.0,30.0,-30.0
1.56,-0.07999999821186066,0.06399689614772797,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.0661722868680954,-0.026776479557156563,-0.00734665198251605,0.004600969143211842,0.07561161369085312,-0.07761747390031815,0.2527867555618286,0.23478838801383972,-0.1760767102241516,-0.18279197812080383,-0.05647788196802139,0.04410816729068756,-0.5649734139442444,3.251373052597046,-1.5230475664138794,1.4203834533691406,-20.990007400512695,20.987770080566406,-3.3548784255981445,-3.484516143798828,29.997940063476562,29.796342849731445,-30.0000057220459,30.00001335144043,-4.578024387359619,10.543591499328613,-10.770485877990723,10.29957103729248,-50.0,50.0,-10.116446495056152,-6.105926513671875,30.0,30.0,-30.0,30.0
1.58,-0.07999999821186066,0.11036416888237,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.0683174580335617,0.028101027011871338,0.0029419970232993364,-0.004855338018387556,0.27276358008384705,-0.2748169004917145,0.24793699383735657,0.23167920112609863,-0.3541560173034668,-0.37662017345428467,0.1405099481344223,-0.1542365700006485,0.3853302597999573,2.2425787448883057,1.566818356513977,-1.4581986665725708,20.984661102294922,-20.981956481933594,3.4640657901763916,3.2429585456848145,-30.000015258789062,-30.000024795532227,30.000003814697266,-30.00001335144043,1.1833393573760986,3.5513916015625,11.222206115722656,-10.060667037963867,49.35993194580078,-48.992164611816406,9.563018798828125,13.191638946533203,-29.81563949584961,-29.41258430480957,30.0,-30.0
1.6,-0.07999999821186066,0.15363119542598724,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06604482233524323,0.0769629180431366,-0.007390913087874651,0.004692529793828726,0.07553599029779434,-0.07782621681690216,0.2528194487094879,0.23811373114585876,-0.17497579753398895,-0.21779869496822357,-0.052469391375780106,0.03810375556349754,-0.555842399597168,3.0484707355499268,-1.519694209098816,1.4400973320007324,-20.990055084228516,20.986974716186523,-3.3188891410827637,-3.361126661300659,29.99812889099121,29.932538986206055,-30.0,30.00002098083496,-4.607503890991211,8.018668174743652,-10.713878631591797,10.352252006530762,-50.0,50.0,-10.020856857299805,-6.4311323165893555,30.0,30.0,-30.0,30.0
1.62,-0.07999999821186066,0.19311563670635223,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06814132630825043,0.1272914558649063,0.002970221685245633,-0.004787611775100231,0.2727287709712982,-0.27475741505622864,0.24825800955295563,0.2350214421749115,-0.35363131761550903,-0.39334529638290405,0.14447659254074097,-0.16015879809856415,0.38183358311653137,1.9888436794281006,1.5701018571853638,-1.4702309370040894,20.984716415405273,-20.981836318969727,3.45780873298645,3.202918767929077,-30.00000762939453,-30.000015258789062,30.000003814697266,-30.00001335144043,1.101043939590454,1.0924301147460938,11.20837688446045,-10.20528793334961,49.373687744140625,-48.95220184326172,9.449166297912598,12.222908020019531,-29.848854064941406,-28.498579025268555,30.0,-30.0
1.64,-0.07999999821186066,0.22819481790065765,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06595887243747711,0.16987301409244537,-0.007347130682319403,0.004949891474097967,0.0755171924829483,-0.07787689566612244,0.252858966588974,0.24200347065925598,-0.1744338423013687,-0.23239731788635254,-0.04844756796956062,0.032212574034929276,-0.5613066554069519,2.6779253482818604,-1.519030213356018,1.4614088535308838,-20.990097045898438,20.986923217773438,-3.336575984954834,-3.2352142333984375,29.99835968017578,29.999120712280273,-30.0,30.00000762939453,-4.616479396820068,5.235121726989746,-10.740302085876465,10.4182710647583,-50.0,50.0,-10.059867858886719,-6.912615776062012,30.0,30.0,-30.0,30.0
1.66,-0.07999999821186066,0.25831547379493713,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06811781227588654,0.21240033209323883,0.0030314133036881685,-0.004691439215093851,0.27271053194999695,-0.2744830250740051,0.2481970489025116,0.23972322046756744,-0.35328271985054016,-0.39786332845687866,0.1484488546848297,-0.16580313444137573,0.38094913959503174,1.5750905275344849,1.5708630084991455,-1.4956365823745728,20.984750747680664,-20.98226547241211,3.461832046508789,3.244810104370117,-30.00001335144043,-30.000009536743164,30.0000057220459,-30.00001335144043,1.1210906505584717,-1.486872673034668,11.19618034362793,-10.390138626098633,49.377197265625,-48.942928314208984,9.495113372802734,11.145017623901367,-29.865345001220703,-28.127201080322266,30.0,-30.0
1.68,-0.07999999821186066,0.283002644777298,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06595499813556671,0.2459384948015213,-0.007268223445862532,0.005316763650625944,0.07550367712974548,-0.0776245966553688,0.25283727049827576,0.2470790445804596,-0.17415615916252136,-0.23376286029815674,-0.04443082958459854,0.02875201404094696,-0.5622139573097229,2.1906027793884277,-1.5185104608535767,1.490580677986145,-20.990102767944336,20.98743438720703,-3.335986375808716,-3.1676502227783203,29.998567581176758,29.99935531616211,-30.000009536743164,30.0,-4.614962577819824,2.470327377319336,-10.756263732910156,10.566097259521484,-50.0,50.0,-10.060964584350586,-7.884610176086426,30.0,30.0,-30.0,30.0
1.7,-0.07999999821186066,0.30186694860458374,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06813158094882965,0.27838459610939026,0.003115860279649496,-0.004543138202279806,0.27269482612609863,-0.2740110754966736,0.24823592603206635,0.24516038596630096,-0.3531002700328827,-0.39440199732780457,0.15242065489292145,-0.1688958704471588,0.38001903891563416,1.0467772483825684,1.5710680484771729,-1.5270731449127197,20.984764099121094,-20.982948303222656,3.4645185470581055,3.312795877456665,-30.000003814697266,-30.000015258789062,30.00001335144043,-30.00000762939453,1.1262907981872559,-4.171796798706055,11.178598403930664,-10.645792007446289,49.37964630126953,-48.98987579345703,9.4972505569458,10.028722763061523,-29.873882293701172,-28.086469650268555,30.0,-30.0
1.72,-0.07999999821186066,0.31461089849472046,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06599299609661102,0.30083170533180237,-0.007190983276814222,0.005911829881370068,0.07549698650836945,-0.07715514302253723,0.2528536915779114,0.25258851051330566,-0.17402580380439758,-0.22823771834373474,-0.04041282460093498,0.05377274006605148,-0.5635809302330017,1.6145356893539429,-1.519227147102356,1.5236279964447021,-20.990121841430664,20.9881534576416,-3.339360237121582,-3.1266229152679443,29.9987735748291,29.99801254272461,-30.000001907348633,30.00000762939453,-4.606438636779785,-0.28331804275512695,-10.772797584533691,10.743741035461426,-50.0,50.0,-10.076022148132324,-9.067256927490234,30.0,30.0,-30.0,30.0
1.74,-0.07999999821186066,0.3210335075855255,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06818722188472748,0.321490079164505,0.0031802726443856955,-0.004184923134744167,0.2726810574531555,-0.27352192997932434,0.24826127290725708,0.250728964805603,-0.3529723286628723,-0.3873938024044037,0.15639199316501617,-0.14373774826526642,0.3795519471168518,0.43446478247642517,1.5704652070999146,-1.5610703229904175,20.98478889465332,-20.983688354492188,3.466184616088867,3.3987956047058105,-30.0000057220459,-30.000017166137695,30.000003814697266,-30.000001907348633,1.1420156955718994,-6.858157634735107,11.169353485107422,-10.967710494995117,49.38090896606445,-49.0765380859375,9.504416465759277,8.913936614990234,-29.878000259399414,-28.25088119506836,30.0,-30.0
1.76,-0.07999999821186066,0.3210335075855255,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06605742871761322,0.3314146101474762,-0.00714375264942646,0.00642226729542017,0.07549379765987396,-0.07645925134420395,0.25286412239074707,0.2584984302520752,-0.17394542694091797,-0.21393144130706787,-0.036396633833646774,0.04894821345806122,-0.5639108419418335,0.9737799167633057,-1.5202776193618774,1.5552934408187866,-20.99013900756836,20.989295959472656,-3.3413164615631104,-3.07578706741333,29.99898338317871,29.9982967376709,-30.0,30.000019073486328,-4.593387603759766,-2.9062039852142334,-10.780472755432129,10.900243759155273,-50.0,50.0,-10.085582733154297,-10.327600479125977,30.0,30.0,-30.0,30.0
1.78,-0.07999999821186066,0.31461089849472046,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06825194507837296,0.3392697870731354,0.0032094528432935476,-0.004018797539174557,0.27266940474510193,-0.272878497838974,0.24829435348510742,0.2569984495639801,-0.35286739468574524,-0.3754081428050995,0.16036179661750793,-0.14805646240711212,0.3797955811023712,-0.21716903150081635,1.5697364807128906,-1.600997805595398,20.984804153442383,-20.98478889465332,3.46797513961792,3.4948031902313232,-30.0000057220459,-30.0000057220459,30.000011444091797,-30.000009536743164,1.1557579040527344,-9.35423755645752,11.167679786682129,-11.26541519165039,49.381534576416016,-49.205223083496094,9.508407592773438,7.697644233703613,-29.8806209564209,-28.68035316467285,30.0,-30.0
1.8,-0.07999999821186066,0.30186694860458374,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06611884385347366,0.33615389466285706,-0.0071332864463329315,0.006918211467564106,0.0754949301481247,-0.07567767053842545,0.2528795599937439,0.26431694626808167,-0.17388245463371277,-0.1968868523836136,-0.032381322234869,0.04466092213988304,-0.5637537837028503,0.32152944803237915,-1.5213261842727661,1.5894814729690552,-20.990150451660156,20.990516662597656,-3.3435847759246826,-3.082113742828369,29.999202728271484,29.998523712158203,-30.000003814697266,30.000001907348633,-4.583320617675781,-5.3209123611450195,-10.780988693237305,11.12986946105957,-50.0,50.0,-10.096908569335938,-11.74413013458252,30.0,30.0,-30.0,30.0
1.82,-0.07999999821186066,0.283002644777298,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06830496340990067,0.3309840261936188,0.003204031614586711,-0.003816832322627306,0.272659569978714,-0.27225860953330994,0.2483251988887787,0.2627275586128235,-0.35276609659194946,-0.36176618933677673,0.16433085501194,-0.1518193632364273,0.38044413924217224,-0.8790162205696106,1.5691933631896973,-1.6376014947891235,20.984830856323242,-20.985898971557617,3.4695193767547607,3.5956945419311523,-30.00001335144043,-30.000011444091797,30.000015258789062,-30.00001335144043,1.1657917499542236,-11.65716552734375,11.172612190246582,-11.576908111572266,49.38136291503906,-49.349571228027344,9.512433052062988,6.6692914962768555,-29.882728576660156,-29.191917419433594,30.0,-30.0
1.84,-0.07999999821186066,0.25831547379493713,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.0661616399884224,0.3148292601108551,-0.007151642348617315,0.007442769594490528,0.07549961656332016,-0.0748494565486908,0.2528899610042572,0.26963916420936584,-0.17381934821605682,-0.17813727259635925,-0.028366466984152794,0.040988739579916,-0.5633013844490051,-0.32139018177986145,-1.5220106840133667,1.621616005897522,-20.990169525146484,20.991729736328125,-3.345867395401001,-3.0849382877349854,29.999401092529297,29.998746871948242,-30.00000762939453,30.000015258789062,-4.577993392944336,-7.366734027862549,-10.776482582092285,11.331439971923828,-50.0,50.0,-10.107093811035156,-13.078043937683105,30.0,30.0,-30.0,30.0
1.86,-0.07999999821186066,0.22819481790065765,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06833509355783463,0.29702869057655334,0.003176924306899309,-0.0035600499249994755,0.2726510465145111,-0.2716762125492096,0.24835065007209778,0.267965704202652,-0.3526638150215149,-0.34729236364364624,0.1683000922203064,-0.1549735814332962,0.38128116726875305,-1.510087490081787,1.569024682044983,-1.6706520318984985,20.98486328125,-20.98701286315918,3.471111536026001,3.6849288940429688,-30.00002098083496,-30.000019073486328,30.000003814697266,-30.000011444091797,1.1705543994903564,-13.505163192749023,11.180364608764648,-11.880203247070312,49.380577087402344,-49.502288818359375,9.517409324645996,5.719765663146973,-29.88482093811035,-29.754629135131836,30.0,-30.0
1.88,-0.07999999821186066,0.19311563670635223,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06617239862680435,0.2686767876148224,-0.0073465630412101746,0.008006271906197071,0.07561155408620834,-0.0740608274936676,0.2527868151664734,0.27419304847717285,-0.17607688903808594,-0.1588423252105713,-0.0564778596162796,0.03793321177363396,-0.5649716854095459,-0.9119420051574707,-1.5230488777160645,1.6499913930892944,-20.990009307861328,20.992904663085938,-3.354877471923828,-3.103501081466675,29.997934341430664,29.998924255371094,-30.000001907348633,30.00002098083496,-4.578010559082031,-8.88878059387207,-10.770506858825684,11.50004768371582,-50.0,50.0,-10.11645221710205,-14.288613319396973,30.0,30.0,-30.0,30.0
1.9,-0.07999999821186066,0.15363119542598724,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06831753998994827,0.23948875069618225,0.0029420729260891676,-0.0032127464655786753,0.2727636694908142,-0.27128466963768005,0.2479369342327118,0.2718839645385742,-0.35415637493133545,-0.3270368278026581,0.14051000773906708,-0.1575738489627838,0.38533124327659607,-2.066715955734253,1.5668174028396606,-1.6944122314453125,20.98466682434082,-20.98801040649414,3.4640634059906006,3.722602128982544,-30.00002098083496,-29.993741989135742,29.999998092651367,-30.00000762939453,1.1833481788635254,-14.780583381652832,11.222198486328125,-12.166072845458984,49.359947204589844,-49.64776611328125,9.563005447387695,4.955754280090332,-29.815628051757812,-30.0,30.0,-30.0
1.92,-0.07999999821186066,0.11036416888237,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.0660448744893074,0.2004762589931488,-0.007390844170004129,0.008582670241594315,0.07553604990243912,-0.07343709468841553,0.25281938910484314,0.277144193649292,-0.17497627437114716,-0.1340893656015396,-0.052469439804553986,0.03544006124138832,-0.5558392405509949,-1.422924280166626,-1.5196936130523682,1.6676210165023804,-20.99005126953125,20.99407196044922,-3.3188815116882324,-3.113489866256714,29.99813461303711,29.99907112121582,-30.000001907348633,30.00000762939453,-4.607495307922363,-9.808770179748535,-10.713886260986328,11.591974258422852,-50.0,50.0,-10.020837783813477,-15.10692024230957,30.0,30.0,-30.0,30.0
