time,cmd_L_hip_pitch,cmd_R_hip_pitch,cmd_L_hip_roll,cmd_R_hip_roll,cmd_L_hip_yaw,cmd_R_hip_yaw,cmd_L_knee,cmd_R_knee,cmd_L_foot_pitch,cmd_R_foot_pitch,cmd_L_foot_roll,cmd_R_foot_roll,pos_L_hip_pitch,pos_R_hip_pitch,pos_L_hip_roll,pos_R_hip_roll,pos_L_hip_yaw,pos_R_hip_yaw,pos_L_knee,pos_R_knee,pos_L_foot_pitch,pos_R_foot_pitch,pos_L_foot_roll,pos_R_foot_roll,act_R_hip_yaw,act_R_hip_roll,act_R_hip_pitch,act_R_knee,act_R_foot_pitch,act_R_foot_roll,act_L_hip_yaw,act_L_hip_roll,act_L_hip_pitch,act_L_knee,act_L_foot_pitch,act_L_foot_roll
0.0,-0.0949036031961441,0.10124246776103973,0.006834229454398155,-0.03421464189887047,-0.007939786650240421,0.012601858004927635,0.25706416368484497,0.2638271749019623,-0.6561011672019958,-0.4202727675437927,0.14546838402748108,0.0873209536075592,-0.08815258393058367,0.08800796521775871,-0.002178907316595586,-0.004050843838495912,-0.005004541656602296,0.007815119913265596,0.2577564788272167,0.25878620062927155,-0.40349014698338725,-0.3343667003704501,0.04686808527157373,0.026175905868720255,0.02520371600985527,-0.06842928379774094,0.04248494282364845,0.027654346078634262,-0.5005455613136292,0.3492838144302368,-0.015879573300480843,0.01366845890879631,-0.029807208105921745,0.014128314331173897,-0.9722023606300354,0.5818735361099243
0.02,-0.06671671569347382,0.06251710653305054,-0.014453824609518051,-0.11049580574035645,-0.002178802154958248,0.028209280222654343,0.3875720500946045,0.31881701946258545,-0.5543084144592285,-0.2296726554632187,0.08884342014789581,0.17349721491336823,-0.07555405625496482,0.08099153611423135,-0.016015408415177238,-0.025302651896108183,-0.002552636299492404,0.02007398687257465,0.30324349650897986,0.28107278947351727,-0.5255834738853181,-0.34192009468278656,0.08142517611421649,0.08467541942585656,0.056418560445308685,-0.2209916114807129,-0.034965790808200836,0.1376340389251709,-0.1193452998995781,0.6939888596534729,-0.004357604309916496,-0.028907649219036102,0.02656657062470913,0.275144100189209,-0.7686168551445007,0.35537368059158325
0.04,-0.08029703050851822,0.13448697328567505,-0.04734267294406891,-0.07555291801691055,0.010515928268432617,0.02490866370499134,0.36520642042160034,0.3249402642250061,-0.5786836743354797,-0.18920542299747467,0.07050132006406784,0.2127671241760254,-0.08508023656117665,0.09383539362554326,-0.022457910439984147,-0.03779860442593483,0.005680705561762008,0.031079888418710813,0.33726194535703,0.28437153718582303,-0.5637498520372808,-0.3827059366695388,0.08387993110688578,0.09376301385762184,0.04981732740998268,-0.1511058360338211,0.10897395759820938,0.1498805284500122,-0.03841085731983185,0.8510684967041016,0.021031856536865234,-0.09468534588813782,-0.000594060868024826,0.2304128259420395,-0.8173673748970032,0.28200528025627136
0.06,-0.07620546966791153,0.08804726600646973,-0.014777841046452522,-0.03663647547364235,-0.009569845162332058,0.024788223206996918,0.29376721382141113,0.37676119804382324,-0.522503137588501,-0.32555198669433594,0.09802713990211487,0.17129412293434143,-0.09119451377540483,0.08311855467430111,-0.012674326769133824,-0.029408527008295417,-0.005058691333327237,0.027374806526119524,0.3296443923725615,0.31469858987724403,-0.5421973826673957,-0.40316167578114215,0.06497916304129767,0.0422209175504618,0.049576446413993835,-0.0732729509472847,0.01609453186392784,0.2535223662853241,-0.3111039996147156,0.6851764917373657,-0.019139690324664116,-0.029555682092905045,0.0075890664011240005,0.08753445744514465,-0.7050063014030457,0.3921085596084595
0.08,-0.09304311871528625,0.04586992412805557,-0.022152747958898544,-0.020525187253952026,-0.004749676212668419,0.019998714327812195,0.3236575126647949,0.42842161655426025,-0.5986294150352478,-0.26978904008865356,0.15028539299964905,0.06382492184638977,-0.091021347757225,0.06840746695942758,-0.015592088790031293,-0.03100134442079188,-0.007787932796477552,0.027121703848569236,0.33260096382619697,0.35930664036300963,-0.5051612972268172,-0.43161648631481353,0.033419730489360484,0.017152094712657225,0.03999742865562439,-0.04105037450790405,-0.06826014816761017,0.3568432033061981,-0.19957807660102844,0.2552996873855591,-0.009499352425336838,-0.04430549591779709,-0.026086237281560898,0.14731499552726746,-0.8572588562965393,0.6011415719985962
0.1,-0.08644338697195053,0.05379726365208626,-0.037449877709150314,-0.02804059535264969,0.0007892875000834465,0.022793764248490334,0.33763471245765686,0.45940443873405457,-0.5912535786628723,-0.17149744927883148,0.15682178735733032,0.009532729163765907,-0.09296946500493933,0.05861537036017001,-0.0196188836805902,-0.036032741343508624,-0.0030896836058839448,0.025725227404790486,0.3452742856639224,0.3992353408101584,-0.4915107347500742,-0.45536794141858744,0.03221675820515437,-0.01643488330418482,0.04558752849698067,-0.05608119070529938,-0.0524054691195488,0.41880887746810913,-0.0029948875308036804,0.03813091665506363,0.001578575000166893,-0.07489975541830063,-0.012886774726212025,0.17526942491531372,-0.8425071239471436,0.6272871494293213
0.12,-0.07294916361570358,0.07140476256608963,-0.05036485940217972,-0.025037631392478943,0.0026313653215765953,0.01997251808643341,0.3521650731563568,0.4963713586330414,-0.5658192038536072,-0.09051640331745148,0.13603094220161438,0.013287719339132309,-0.09524328705299726,0.05348734421932234,-0.02173517042120747,-0.03724712222481595,-0.00038457003164534903,0.026524816109798843,0.3615029115718394,0.4305452044569796,-0.4841967142885738,-0.4795964267036597,0.03972314105190509,-0.01962647398832638,0.03994503617286682,-0.050075262784957886,-0.017190469428896904,0.49274271726608276,0.15896719694137573,0.053150877356529236,0.005262730643153191,-0.10072971880435944,0.014101674780249596,0.20433016121387482,-0.7916383743286133,0.5441237688064575
0.14,-0.07734107971191406,0.07491567730903625,-0.0452452078461647,-0.027689803391695023,-0.00011084694415330887,0.013312808237969875,0.358267605304718,0.5450747013092041,-0.5643406510353088,-0.01836058311164379,0.1362096071243286,0.006468222942203283,-0.10059340764210654,0.049754167226952965,-0.021791864117250037,-0.03470983976351997,-0.0005588704463367705,0.019879366202829075,0.37606904480425984,0.46318328837797196,-0.47875778787945095,-0.49990355733743275,0.045670599409151254,-0.01762170425582036,0.02662561647593975,-0.055379606783390045,-0.010168647393584251,0.5901493430137634,0.3032788336277008,0.025872891768813133,-0.00022169388830661774,-0.0904904156923294,0.005317835137248039,0.21653519570827484,-0.7886812686920166,0.5448384284973145
0.16,-0.06932259351015091,0.07898391783237457,-0.04812931269407272,-0.022851891815662384,-0.0020909449085593224,0.007614512927830219,0.3736744523048401,0.6044752597808838,-0.560579240322113,0.08512263000011444,0.12542152404785156,-0.017827676609158516,-0.10683841963644834,0.042730879811764266,-0.020519503473592902,-0.02959892544667331,-0.0011706455188012447,0.01026943619011852,0.39153660724836126,0.501694237696126,-0.4808691111600546,-0.5166395447413261,0.04740665512353468,-0.017472456959737672,0.015229025855660439,-0.04570378363132477,-0.002032162621617317,0.7089505195617676,0.5102452635765076,-0.07131070643663406,-0.004181889817118645,-0.09625862538814545,0.021354811266064644,0.24734891951084137,-0.7811585068702698,0.5016860961914062
0.18,-0.06023981794714928,0.07680083811283112,-0.04003029316663742,-0.012707691639661789,-0.007872364483773708,0.004503118805587292,0.38582539558410645,0.6722619533538818,-0.5515257120132446,0.18544794619083405,0.11051101982593536,-0.03829960152506828,-0.11225001360262393,0.032059843378872445,-0.01492541467642667,-0.02143087069928639,4.606313457017721e-05,0.0028771844438702948,0.40844843801599734,0.5481647186804544,-0.4982427150145207,-0.5258594793618279,0.040491279812200305,-0.019764918727630434,0.009006237611174583,-0.025415383279323578,-0.006398329511284828,0.8445239663124084,0.7108958959579468,-0.15319840610027313,-0.015744728967547417,-0.08006058633327484,0.03952036052942276,0.2716508209705353,-0.7630513906478882,0.44204407930374146
