time,cmd_L_hip_pitch,cmd_R_hip_pitch,cmd_L_hip_roll,cmd_R_hip_roll,cmd_L_hip_yaw,cmd_R_hip_yaw,cmd_L_knee,cmd_R_knee,cmd_L_foot_pitch,cmd_R_foot_pitch,cmd_L_foot_roll,cmd_R_foot_roll,pos_L_hip_pitch,pos_R_hip_pitch,pos_L_hip_roll,pos_R_hip_roll,pos_L_hip_yaw,pos_R_hip_yaw,pos_L_knee,pos_R_knee,pos_L_foot_pitch,pos_R_foot_pitch,pos_L_foot_roll,pos_R_foot_roll,act_L_hip_pitch,act_R_hip_pitch,act_L_hip_roll,act_R_hip_roll,act_L_hip_yaw,act_R_hip_yaw,act_L_knee,act_R_knee,act_L_foot_pitch,act_R_foot_pitch,act_L_foot_roll,act_R_foot_roll
3.02,0.14072024822235107,-0.111098513007164,-0.03219223394989967,-0.07037729024887085,-0.025833982974290848,0.061577923595905304,0.7212773561477661,0.3522195816040039,-0.026127038523554802,-0.05235213786363602,-0.06814664602279663,0.2148473709821701,0.20273558607722744,-0.04950293350076749,0.002131439927768238,0.0029478379509728803,-0.026533424960230458,0.0786564607745175,0.6773839800425512,0.36907544226903655,-0.19056957769368216,-0.36169888501548525,-0.0616589267737457,0.1374657370483841,0.44144049286842346,-0.3821970224380493,-0.06438446789979935,-0.1407545804977417,-0.051667965948581696,0.12315584719181061,0.9425547122955322,0.20443913340568542,0.2877459228038788,0.23529572784900665,-0.2725865840911865,0.8593894839286804
3.04,0.14105767011642456,-0.11066244542598724,-0.03234238177537918,-0.07037831842899323,-0.025942735373973846,0.06150456890463829,0.721439003944397,0.35217034816741943,-0.026672301813960075,-0.05183342099189758,-0.06808985024690628,0.2148130238056183,0.20275078039848674,-0.049468215903618766,0.0021507026593545987,0.0029914654144788566,-0.026545951776607877,0.07858572662120505,0.6774748390186105,0.36900996726489343,-0.19052064209283232,-0.3616623388152246,-0.06175127646767264,0.1375453558213857,0.44211533665657043,-0.3813248872756958,-0.06468476355075836,-0.14075663685798645,-0.05188547074794769,0.12300913780927658,0.9428780674934387,0.20434071123600006,0.28665539622306824,0.23633316159248352,-0.2723594009876251,0.8592520952224731
3.06,0.14114631712436676,-0.11065997183322906,-0.032384246587753296,-0.07051500678062439,-0.025962267071008682,0.06142522394657135,0.7214293479919434,0.3521019220352173,-0.02704681269824505,-0.05182094871997833,-0.06804037094116211,0.2148541957139969,0.20276477306687307,-0.049440972120798024,0.0021682610237333867,0.0030333233562807073,-0.026557891707355296,0.07851383603467499,0.6775492451524447,0.36894315019920754,-0.19048740843400697,-0.3616294820399097,-0.06186089785942198,0.1376105509632219,0.44229263067245483,-0.38131994009017944,-0.06476849317550659,-0.14103001356124878,-0.051924534142017365,0.1228504478931427,0.9428586959838867,0.20420381426811218,0.2859063744544983,0.23635810613632202,-0.27216148376464844,0.8594167828559875
3.08,0.1412096470594406,-0.11061309278011322,-0.032343845814466476,-0.07054190337657928,-0.02592381089925766,0.061348412185907364,0.721425473690033,0.3521280586719513,-0.027275918051600456,-0.05163947492837906,-0.06798739731311798,0.2148628532886505,0.20279272462907844,-0.049424360914578976,0.0021892183582974023,0.0030749393295889603,-0.026561390335884755,0.07844029198323425,0.6776149432154471,0.3688611731609514,-0.19044787719749412,-0.3615881109213419,-0.0619343061420365,0.1376736016479145,0.44241929054260254,-0.38122618198394775,-0.06468769162893295,-0.14108380675315857,-0.05184762179851532,0.12269682437181473,0.9428509473800659,0.2042561173439026,0.2854481637477875,0.23672105371952057,-0.2719495892524719,0.859451413154602
3.1,0.1411793977022171,-0.11068674921989441,-0.03241147845983505,-0.07046861201524734,-0.025856569409370422,0.06124332174658775,0.7214049696922302,0.3521970808506012,-0.027590258046984673,-0.05116180330514908,-0.06807499378919601,0.2149251103401184,0.20283105512230767,-0.04941922726836643,0.0022115184790459878,0.0031196700476184692,-0.026558928927160313,0.07835436756830351,0.6776748405114071,0.36878364695972393,-0.19041133976425667,-0.361549322883871,-0.06201814900675211,0.1377506864891801,0.4423587918281555,-0.38137349486351013,-0.0648229569196701,-0.1409372240304947,-0.051713138818740845,0.1224866434931755,0.9428099393844604,0.2043941766023636,0.28481948375701904,0.23767639696598053,-0.27229997515678406,0.8597004413604736
3.12,0.14126484096050262,-0.11062660813331604,-0.03250974044203758,-0.07056625932455063,-0.02587275020778179,0.06120099127292633,0.721479058265686,0.35218414664268494,-0.027895865961909294,-0.0509067177772522,-0.06806442141532898,0.2149381935596466,0.20286933570613902,-0.04941827100628954,0.0022373255189407372,0.003166244747853485,-0.02654742100812906,0.07829173481316777,0.6777541483810517,0.3687194529527469,-0.1903684960342647,-0.3615079727258141,-0.06210049983286292,0.1378267106183088,0.44252967834472656,-0.3812532126903534,-0.06501948088407516,-0.14113251864910126,-0.05174550041556358,0.12240198254585266,0.9429581761360168,0.20436830818653107,0.2842082679271698,0.2381865680217743,-0.2722576856613159,0.8597527742385864
3.14,0.14134171605110168,-0.11042706668376923,-0.03260311111807823,-0.0705489069223404,-0.02583898790180683,0.06114427000284195,0.7214840054512024,0.3520554006099701,-0.028418777510523796,-0.050877369940280914,-0.06797228753566742,0.21490353345870972,0.20287736833903683,-0.04938492557366375,0.002253498455893145,0.003206312391999454,-0.02656502392190736,0.07821130389411474,0.6778197060821283,0.3686499000401456,-0.19033216309857,-0.36147314303211336,-0.06218249654699106,0.1378965843540463,0.4426834285259247,-0.38085412979125977,-0.06520622223615646,-0.1410978138446808,-0.05167797580361366,0.1222885400056839,0.9429680109024048,0.20411080121994019,0.2831624448299408,0.23824526369571686,-0.2718891501426697,0.8596141338348389
3.16,0.14145603775978088,-0.11038465797901154,-0.03264586254954338,-0.07059645652770996,-0.025818608701229095,0.06109832972288132,0.7215434908866882,0.352009654045105,-0.02874043397605419,-0.05060207098722458,-0.06795959919691086,0.21491284668445587,0.20289261145846013,-0.04935185472198581,0.0022689270452381618,0.0032420957524001487,-0.026560846728993438,0.07812857083827689,0.6778823590400784,0.3685641686492466,-0.19029094784137243,-0.3614336752250392,-0.0622567558167768,0.13795575479539693,0.4429120719432831,-0.3807693123817444,-0.06529172509908676,-0.14119291305541992,-0.05163721740245819,0.12219665944576263,0.9430869817733765,0.20401927828788757,0.28251913189888,0.23879586160182953,-0.27183839678764343,0.8596513867378235
3.18,0.14155083894729614,-0.11025066673755646,-0.032777585089206696,-0.07070052623748779,-0.025871602818369865,0.06097207963466644,0.7215574383735657,0.3520311713218689,-0.02917650155723095,-0.05020436644554138,-0.06796357035636902,0.21497751772403717,0.20291629599407984,-0.049325097575688155,0.002291904362539262,0.0032831294010712054,-0.026530974616599725,0.07804968422762942,0.677962369511455,0.3684863640706528,-0.19025891657076163,-0.3613988834173482,-0.062322665314576996,0.13802398737199542,0.4431016743183136,-0.38050132989883423,-0.06555517017841339,-0.14140105247497559,-0.05174320563673973,0.12194415926933289,0.9431148767471313,0.204062357544899,0.2816469967365265,0.23959127068519592,-0.2718542814254761,0.8599100708961487
3.2,0.14165669679641724,-0.11020049452781677,-0.03282302990555763,-0.07075971364974976,-0.025853564962744713,0.06090640649199486,0.7216222286224365,0.3520474433898926,-0.029557226225733757,-0.049721039831638336,-0.06795736402273178,0.2149989902973175,0.2029433944852547,-0.04931291251550739,0.002308295895907504,0.003320483092761483,-0.026538884055954528,0.07798863830058032,0.6780328273104772,0.36841538882162755,-0.19020881006436566,-0.3613574946524199,-0.06239393998363803,0.13809304738109449,0.4433133900165558,-0.38040098547935486,-0.06564605981111526,-0.1415194272994995,-0.051707129925489426,0.12181281298398972,0.9432443976402283,0.20409488677978516,0.2808855473995209,0.24055792391300201,-0.2718294560909271,0.85999596118927
3.22,0.14174868166446686,-0.11006227135658264,-0.032925792038440704,-0.07079382240772247,-0.025828657671809196,0.06083520129323006,0.7216743230819702,0.3520129323005676,-0.03010089509189129,-0.0493362694978714,-0.06792722642421722,0.21499766409397125,0.20296355246780326,-0.04928712265975448,0.0023237606419722733,0.0033567422294524187,-0.026549584181649283,0.0779094989537924,0.6781022678902684,0.36833895355985213,-0.1901703695158009,-0.361320845428913,-0.06246174942763702,0.13815391583555464,0.44349735975265503,-0.3801245391368866,-0.06585158407688141,-0.14158764481544495,-0.05165731534361839,0.12167040258646011,0.9433487057685852,0.20402584969997406,0.2797982096672058,0.2413274645805359,-0.2717089056968689,0.859990656375885
3.24,0.14186380803585052,-0.10999195277690887,-0.032913800328969955,-0.07097566872835159,-0.02585265412926674,0.06077447161078453,0.7216920852661133,0.3520996570587158,-0.03020930103957653,-0.049141958355903625,-0.06788118928670883,0.21505090594291687,0.202992432856031,-0.049262597918952995,0.0023377304474840196,0.0033916725772582573,-0.026538581206535492,0.07781332813631972,0.678170611412068,0.36825784917941407,-0.19013006549641695,-0.361283577739476,-0.06253335990000614,0.13821673829098455,0.44372761249542236,-0.37998390197753906,-0.06582760065793991,-0.14195133745670319,-0.05170530825853348,0.12154894322156906,0.9433841109275818,0.20419934391975403,0.2795813977718353,0.24171608686447144,-0.2715247571468353,0.8602036237716675
3.2600000000000002,0.14192135632038116,-0.10992111265659332,-0.03296791762113571,-0.07093313336372375,-0.02581077255308628,0.06071541830897331,0.7217261791229248,0.35209164023399353,-0.0305964183062315,-0.0487857386469841,-0.06786103546619415,0.21502484381198883,0.2030255576968221,-0.04923990469378976,0.0023525669845004316,0.0034275698444911616,-0.026556802289909205,0.07772334629412297,0.6782410428535222,0.36816837459147267,-0.19009316612708604,-0.3612417313189707,-0.06257618097771435,0.13828030006938413,0.44384270906448364,-0.37984222173690796,-0.06593583524227142,-0.1418662667274475,-0.05162154510617256,0.12143083661794662,0.9434524178504944,0.20418329536914825,0.2788071632385254,0.24242852628231049,-0.2714441418647766,0.8600993752479553
3.2800000000000002,0.14194431900978088,-0.10994096100330353,-0.03298148885369301,-0.07088637351989746,-0.02570931240916252,0.060653191059827805,0.7217282652854919,0.35207539796829224,-0.030880076810717583,-0.04859413951635361,-0.06785614788532257,0.21502584218978882,0.203054709872423,-0.04924000186403885,0.002365736383033392,0.003458871769224671,-0.026533865948686088,0.077656003541902,0.6782998658916262,0.36810836123369156,-0.1900524156718323,-0.36120442276443837,-0.06265727364952542,0.13833111505148654,0.4438886344432831,-0.37988191843032837,-0.06596297770738602,-0.14177274703979492,-0.05141862481832504,0.12130638211965561,0.9434565305709839,0.20415076613426208,0.2782398462295532,0.24281172454357147,-0.2714245915412903,0.8601033687591553
3.3000000000000003,0.14196795225143433,-0.110017329454422,-0.03303094580769539,-0.07099674642086029,-0.025745853781700134,0.06060599908232689,0.7217263579368591,0.35199832916259766,-0.03113180212676525,-0.048756979405879974,-0.06785377860069275,0.21508945524692535,0.20309180110940614,-0.049236377806773715,0.002380966043242469,0.0034920676497178643,-0.026503162400605844,0.07757059041205616,0.6783643117877877,0.3680408610733238,-0.19001459738492021,-0.36116656949266845,-0.06271657787699159,0.1383908306908154,0.44393590092658997,-0.3800346553325653,-0.06606189161539078,-0.14199349284172058,-0.05149170756340027,0.12121199816465378,0.9434527158737183,0.2039966583251953,0.2777363955974579,0.24248604476451874,-0.271415114402771,0.8603578209877014
3.3200000000000003,0.1420702338218689,-0.10984505712985992,-0.033129580318927765,-0.0709526464343071,-0.025785038247704506,0.060505956411361694,0.7217517495155334,0.3519720137119293,-0.03154200315475464,-0.04846261441707611,-0.06787481158971786,0.21510784327983856,0.20312991475761466,-0.04922247363972173,0.002395773172081973,0.0035262750259837734,-0.026488058935826227,0.07748315280819731,0.6784482121549171,0.3679727393162607,-0.18997355763544616,-0.3611298335115188,-0.06277675139805249,0.13844780983138935,0.4441404640674591,-0.37969011068344116,-0.06625916063785553,-0.1419052928686142,-0.05157007649540901,0.12101191282272339,0.9435034990310669,0.20394404232501984,0.2769159972667694,0.24307477474212646,-0.27149924635887146,0.8604313731193542
3.34,0.14216521382331848,-0.10981203615665436,-0.03325299546122551,-0.07110314071178436,-0.025796014815568924,0.06045267730951309,0.7218258380889893,0.3518877625465393,-0.03195837140083313,-0.04827282577753067,-0.06784222275018692,0.21509920060634613,0.20315743614881673,-0.04920547034874825,0.002407118261353849,0.0035609897831701998,-0.02651753302132796,0.07740438826848821,0.6785177195256921,0.36789866543185185,-0.18994116379309903,-0.36108943259965237,-0.06284985764424549,0.1385108849800915,0.4443304240703583,-0.37962406873703003,-0.06650599092245102,-0.14220628142356873,-0.05159202963113785,0.12090535461902618,0.9436517357826233,0.2037755250930786,0.2760832607746124,0.24345435202121735,-0.2713688910007477,0.8603968024253845
