time,cmd_L_hip_pitch,cmd_R_hip_pitch,cmd_L_hip_roll,cmd_R_hip_roll,cmd_L_hip_yaw,cmd_R_hip_yaw,cmd_L_knee,cmd_R_knee,cmd_L_foot_pitch,cmd_R_foot_pitch,cmd_L_foot_roll,cmd_R_foot_roll,pos_L_hip_pitch,pos_R_hip_pitch,pos_L_hip_roll,pos_R_hip_roll,pos_L_hip_yaw,pos_R_hip_yaw,pos_L_knee,pos_R_knee,pos_L_foot_pitch,pos_R_foot_pitch,pos_L_foot_roll,pos_R_foot_roll,act_R_hip_yaw,act_R_hip_roll,act_R_hip_pitch,act_R_knee,act_R_foot_pitch,act_R_foot_roll,act_L_hip_yaw,act_L_hip_roll,act_L_hip_pitch,act_L_knee,act_L_foot_pitch,act_L_foot_roll
0.0,0.0377308651804924,-0.028996406123042107,0.018681887537240982,0.022475481033325195,0.023095492273569107,0.010867934674024582,0.34380415081977844,0.3908522129058838,-0.42863592505455017,-0.3698756694793701,-0.20275481045246124,0.20993490517139435,-0.045982782794557496,0.04165140420575368,0.004066222036177398,0.0037811788308402036,0.012662664125212901,0.0060160849042635006,0.29285708015485457,0.3069380412845654,-0.3140077373165722,-0.3064002223672878,-0.04136047691859379,0.04301636747679511,0.021735869348049164,0.04495096206665039,-0.21799281239509583,0.2817044258117676,-0.39975133538246155,0.8397396206855774,0.046190984547138214,0.037363775074481964,0.23546172678470612,0.18760831654071808,-0.517271876335144,-0.811019241809845
0.02,0.02903815172612667,-0.10356327891349792,0.05660714954137802,0.05306875705718994,0.012521813623607159,-0.027141783386468887,0.3254591226577759,0.47441166639328003,-0.06216753274202347,-0.24551984667778015,-0.2307431399822235,0.10835248976945877,-0.010633388896175246,-0.012358135731512515,0.015170095217298857,0.014466011592165548,0.016158790513920912,-0.008687468660663009,0.32763846718221945,0.4080261826773222,-0.3407176831032694,-0.35024401477496303,-0.12050605047395882,0.10249654586848843,-0.054283566772937775,0.10613751411437988,-0.36712655425071716,0.44882333278656006,-0.15103968977928162,0.4334099590778351,0.025043627247214317,0.11321429908275604,0.21807630360126495,0.15091821551322937,0.21566493809223175,-0.922972559928894
0.04,0.026749951764941216,-0.12443365156650543,0.12855403125286102,0.10019242763519287,0.00706512713804841,-0.04231422394514084,0.37369778752326965,0.5585048198699951,0.0725097805261612,-0.25909528136253357,-0.24585197865962982,0.012176888063549995,0.007111337361657578,-0.06056096897452431,0.03337060221308382,0.0341124942135948,0.009203478607962976,-0.030869645071330516,0.32120681777945315,0.4896069629172525,-0.3916665615696459,-0.37991283713006757,-0.13918554207364597,0.08641755457602521,-0.08462844789028168,0.20038485527038574,-0.4088672995567322,0.6170095801353455,-0.17819054424762726,0.04870755225419998,0.01413025427609682,0.25710806250572205,0.21349990367889404,0.2473955601453781,0.4850195646286011,-0.9834079146385193
0.06,0.04325494170188904,-0.12678836286067963,0.1598356068134308,0.10430444777011871,0.002324402332305908,-0.025211866945028305,0.37821632623672485,0.5628706216812134,0.06111590564250946,-0.5740129947662354,-0.24792872369289398,0.04613815248012543,0.022596539435384706,-0.08875081657784822,0.04815149971830676,0.0516207353723705,0.010034628245712763,-0.03181944052139811,0.34276050797498514,0.5492972229339791,-0.4130306288800855,-0.428621567917222,-0.07822277800504643,0.055910324835513656,-0.05042373389005661,0.20860889554023743,-0.41357672214508057,0.625741183757782,-0.8080259561538696,0.1845526099205017,0.004648804664611816,0.3196712136268616,0.2465098798274994,0.2564326524734497,0.4622318148612976,-0.9917148947715759
0.08,0.05384191870689392,-0.12777045369148254,0.1824115365743637,0.07424052804708481,0.004313595127314329,0.005748177412897348,0.3649680018424988,0.5436796545982361,-0.26747408509254456,-0.5704109072685242,-0.24901100993156433,0.06124568730592728,0.03775106048805745,-0.1022100850353211,0.05780467300882547,0.07076024012645696,0.007018254419334091,-0.01112943006635064,0.36672604956420446,0.5626819814520724,-0.42627725507492154,-0.49840638018261074,-0.037272545284794595,0.05024331048535605,0.011496354825794697,0.14848105609416962,-0.4155409038066864,0.5873593091964722,-0.800821840763092,0.2449827492237091,0.008627190254628658,0.3648230731487274,0.26768383383750916,0.22993597388267517,-0.19494816660881042,-0.9960440397262573
0.1,0.05244280397891998,-0.09761856496334076,0.19390694797039032,0.08767136186361313,0.01060386560857296,0.021411124616861343,0.3949587941169739,0.4778974652290344,-0.260716050863266,-0.5328718423843384,-0.24881425499916077,0.0959140732884407,0.04671820895626112,-0.10089594730961082,0.06407387568855488,0.08604394430913123,0.006502685109524646,0.010308928130382604,0.3867283781971564,0.5245777424773087,-0.4390525664209493,-0.5316000873076919,-0.020358616469084826,0.06150644851079759,0.04282224923372269,0.17534272372722626,-0.35523712635040283,0.45579493045806885,-0.7257437109947205,0.3836562931537628,0.02120773121714592,0.38781389594078064,0.2648856043815613,0.28991761803627014,-0.18143212795257568,-0.9952570199966431
0.12,0.03232826292514801,-0.051780879497528076,0.1555207222700119,0.09738389402627945,0.02460622601211071,0.029458243399858475,0.4886341989040375,0.36013269424438477,0.04491239786148071,-0.4822179675102234,-0.24403531849384308,0.1615609973669052,0.049747521533807876,-0.07840482480691575,0.06781416869130982,0.09664840675968339,0.011724650213038687,0.0232313866222104,0.4184711085430566,0.4368810799266124,-0.45807528076280685,-0.524164554631925,-0.02359714382985048,0.09247288869239398,0.05891648679971695,0.1947677880525589,-0.26356175541877747,0.22026540338993073,-0.6244359612464905,0.6462439894676208,0.04921245202422142,0.3110414445400238,0.22465652227401733,0.47726839780807495,0.4298247992992401,-0.9761412739753723
0.14,0.030405079945921898,-0.05128665268421173,0.024014994502067566,0.05221353471279144,0.045227084308862686,0.036254264414310455,0.6152777671813965,0.2917162775993347,0.264497309923172,-0.4736849069595337,-0.16241681575775146,0.21778404712677002,0.06133754874759104,-0.048314200687180404,0.0603097610265113,0.0943960321474165,0.03288246837422326,0.03295369043045977,0.4837901264960806,0.3737484623768221,-0.46868031236528224,-0.44601577743212384,-0.02921352528804717,0.10314169706013882,0.07250852882862091,0.10442706942558289,-0.2625733017921448,0.08343253284692764,-0.6073698401451111,0.8711361885070801,0.09045416861772537,0.04802998900413513,0.2208101600408554,0.730555534362793,0.8689945936203003,-0.6496672630310059
0.16,0.07062187790870667,-0.0657682865858078,-0.06788996607065201,0.015859246253967285,0.05311930179595947,0.03689105436205864,0.6718930006027222,0.3232121765613556,-0.5712206363677979,-0.46164605021476746,0.0004820183967240155,0.24029894173145294,0.08707167493416922,-0.02775236082036559,0.03666270336427151,0.076271192303644,0.04628612815961705,0.0314751667052026,0.5857072273752925,0.35888309440968924,-0.4818414063315304,-0.38914767005295636,-0.021998641904514254,0.09073382798561293,0.07378210872411728,0.03171849250793457,-0.2915365695953369,0.14642436802387238,-0.5832921266555786,0.9611957669258118,0.10623860359191895,-0.13577993214130402,0.30124375224113464,0.8437860608100891,-0.8024412393569946,0.001928073586896062
0.18,0.11543545126914978,0.008179547265172005,-0.02716710977256298,-0.035403504967689514,0.025060202926397324,0.04469077289104462,0.7042497396469116,0.33270037174224854,-0.6572356820106506,-0.2919671833515167,0.059189241379499435,0.24676211178302765,0.10051237276357838,-0.013058321729502892,0.01179993536412596,0.06471991105887448,0.03648954444258796,0.031010386658176518,0.6746451183629791,0.36601018599948826,-0.5401938851516384,-0.39633228459532754,0.001185542167615413,0.08928965693358742,0.08938154578208923,-0.07080700993537903,-0.1436409056186676,0.16540072858333588,-0.24393439292907715,0.9870484471321106,0.05012040585279465,-0.05433421954512596,0.3908708989620209,0.908499538898468,-0.974471390247345,0.23675696551799774
