time,cmd_L_hip_pitch,cmd_R_hip_pitch,cmd_L_hip_roll,cmd_R_hip_roll,cmd_L_hip_yaw,cmd_R_hip_yaw,cmd_L_knee,cmd_R_knee,cmd_L_foot_pitch,cmd_R_foot_pitch,cmd_L_foot_roll,cmd_R_foot_roll,pos_L_hip_pitch,pos_R_hip_pitch,pos_L_hip_roll,pos_R_hip_roll,pos_L_hip_yaw,pos_R_hip_yaw,pos_L_knee,pos_R_knee,pos_L_foot_pitch,pos_R_foot_pitch,pos_L_foot_roll,pos_R_foot_roll,act_R_hip_yaw,act_R_hip_roll,act_R_hip_pitch,act_R_knee,act_R_foot_pitch,act_R_foot_roll,act_L_hip_yaw,act_L_hip_roll,act_L_hip_pitch,act_L_knee,act_L_foot_pitch,act_L_foot_roll
0.0,0.0377308651804924,-0.028996406123042107,0.018681887537240982,0.022475481033325195,0.023095492273569107,0.010867934674024582,0.34380415081977844,0.3908522129058838,-0.42863592505455017,-0.3698756694793701,-0.20275481045246124,0.20993490517139435,-0.036157555934769395,0.03021589075558542,0.00558340967931884,0.00574872016339461,0.01589213563819918,0.0077139694349478765,0.30947687971214877,0.3309351963302399,-0.3393626126139515,-0.32370071571368664,-0.06245546923004033,0.06522964392612604,0.021735869348049164,0.04495096206665039,-0.21799281239509583,0.2817044258117676,-0.39975133538246155,0.8397396206855774,0.046190984547138214,0.037363775074481964,0.23546172678470612,0.18760831654071808,-0.517271876335144,-0.811019241809845
0.02,0.03215707838535309,-0.10310454666614532,0.0534885935485363,0.05270785838365555,0.013023306615650654,-0.02243719808757305,0.32247194647789,0.47224879264831543,-0.11944513022899628,-0.27312517166137695,-0.22736479341983795,0.10421077162027359,-0.004586969698872132,-0.02471457450375636,0.018036388902027887,0.018080687629620545,0.014719304309642734,-0.011023622086047943,0.32811676223492037,0.43308631711894424,-0.348543236960448,-0.35546554549466874,-0.1349975035099463,0.10653090348246924,-0.0448743961751461,0.1054157167673111,-0.36620908975601196,0.44449758529663086,-0.2062503546476364,0.41684308648109436,0.026046613231301308,0.1069771870970726,0.2243141531944275,0.14494390785694122,0.10110973566770554,-0.9094591736793518
0.04,0.030753983184695244,-0.11744625866413116,0.1230379119515419,0.10442312806844711,0.007097777910530567,-0.03580519184470177,0.3709546625614166,0.5590767860412598,0.012897836044430733,-0.2595329284667969,-0.24608884751796722,0.01947823166847229,0.011723802605067113,-0.06683218109999615,0.039790655885669095,0.04206525509909862,0.007699554605106298,-0.029214211325196495,0.3258561939642407,0.5113698279358709,-0.4014906872728469,-0.3796381037618098,-0.14451091316594858,0.07875089005538242,-0.07161038368940353,0.20884625613689423,-0.39489251375198364,0.6181535124778748,-0.17906585335731506,0.07791292667388916,0.014195555821061134,0.2460758239030838,0.2215079665184021,0.24190931022167206,0.36579567193984985,-0.9843553900718689
0.06,0.050948575139045715,-0.12659068405628204,0.14022022485733032,0.10213571786880493,0.0026948186568915844,-0.019921813160181046,0.36632823944091797,0.5516675710678101,-0.13448509573936462,-0.5940783619880676,-0.24880947172641754,0.052272360771894455,0.03146116205290373,-0.08990487231756025,0.0503216949261444,0.057004685094643945,0.008742668200293664,-0.02313586461612377,0.3502359894645152,0.5529283919942225,-0.4157679232182877,-0.4534585617423884,-0.07906066735112996,0.0570842957007348,-0.03984362632036209,0.20427143573760986,-0.4131813645362854,0.6033352017402649,-0.8481566905975342,0.20908944308757782,0.005389637313783169,0.28044044971466064,0.26189714670181274,0.23265650868415833,0.07102979719638824,-0.9952378869056702
0.08,0.05288901925086975,-0.1193007230758667,0.19001919031143188,0.08600423485040665,0.0034207941498607397,0.005940006580203772,0.3719498813152313,0.5324976444244385,-0.2690809965133667,-0.5595155358314514,-0.24915766716003418,0.06584867835044861,0.04570164622233919,-0.0975883670462228,0.059361988694813655,0.07559824716026867,0.008571414428104964,-0.0028208888872361206,0.37377445608223964,0.5483058406295034,-0.4306755980398931,-0.5160246323791075,-0.04039019221459841,0.05617990850198878,0.011880013160407543,0.1720084697008133,-0.3986014425754547,0.5649952292442322,-0.7790310978889465,0.26339471340179443,0.006841588299721479,0.38003838062286377,0.2657780349254608,0.24389974772930145,-0.1981620192527771,-0.9966306686401367
0.1,0.04875379800796509,-0.08278477191925049,0.1950763612985611,0.09834933280944824,0.010350803844630718,0.01735387183725834,0.42009255290031433,0.44586247205734253,-0.15092168748378754,-0.5189576745033264,-0.24867095053195953,0.10622820258140564,0.0532953649269943,-0.08569820222564588,0.06808563992481173,0.09292451950952249,0.008054904411594845,0.01211237434163436,0.3999388351331268,0.48763798160117083,-0.4481198149790997,-0.5300834929875493,-0.022814688615201213,0.07309395195980904,0.03470774367451668,0.19669866561889648,-0.3255695402622223,0.39172494411468506,-0.6979153752326965,0.42491281032562256,0.020701607689261436,0.3901527225971222,0.2575075924396515,0.34018510580062866,0.03815663233399391,-0.9946838021278381
0.12,0.03318921476602554,-0.03686845302581787,0.12015598267316818,0.0945959985256195,0.026511330157518387,0.026405520737171173,0.5315108895301819,0.3227781355381012,0.19215910136699677,-0.46313127875328064,-0.23810212314128876,0.17973372340202332,0.059342244353055774,-0.05234881938009561,0.06389186353991262,0.09652355028829299,0.01923115694459355,0.022335482441842483,0.4493633868123822,0.379326537508162,-0.46367514503878393,-0.5073044263417906,-0.024986918029859504,0.11383948246159993,0.052811041474342346,0.189191997051239,-0.23373690247535706,0.1455562710762024,-0.586262583732605,0.7189348936080933,0.053022660315036774,0.24031196534633636,0.2263784259557724,0.5630217790603638,0.7243182063102722,-0.952408492565155
0.14,0.05038943886756897,-0.05382722616195679,-0.0068739322014153,0.01759970560669899,0.04840380325913429,0.0347106046974659,0.6576003432273865,0.284791499376297,0.20697210729122162,-0.5062506198883057,-0.09992951154708862,0.23005232214927673,0.08322203712485247,-0.02581312066500125,0.04463212413984042,0.0815985079125631,0.04357863172625903,0.03081143398211558,0.5396402482193989,0.34692936761080956,-0.45567664272369585,-0.4132839046557486,-0.017548319410419563,0.10469069662463713,0.0694212093949318,0.03519941121339798,-0.2676544487476349,0.0695829838514328,-0.6725012063980103,0.9202092885971069,0.09680760651826859,-0.0137478644028306,0.26077887415885925,0.815200686454773,0.7539442181587219,-0.3997180461883545
0.16,0.09707063436508179,-0.05593469738960266,-0.07193295657634735,0.008840015158057213,0.043085262179374695,0.03331568464636803,0.6861424446105957,0.3103863000869751,-0.6558668613433838,-0.4238505959510803,0.03307949751615524,0.24244904518127441,0.11158627993096011,-0.0141894113209351,0.016667042750318443,0.060056512745821106,0.04338174824990042,0.027330014885968843,0.6400557538798537,0.35139112841239956,-0.5083780241854821,-0.39341265919040447,-0.0001207150294813815,0.087114233090135,0.06663136929273605,0.017680030316114426,-0.27186939120292664,0.12077257037162781,-0.5077012181282043,0.9697961807250977,0.08617052435874939,-0.1438659131526947,0.3541412651538849,0.8722849488258362,-0.9717337489128113,0.13231799006462097
0.18,0.13390439748764038,0.024331925436854362,-0.026114201173186302,-0.03738720342516899,0.009312785230576992,0.03708438575267792,0.7201370000839233,0.31320348381996155,-0.6591983437538147,-0.25765755772590637,0.03519783914089203,0.24423864483833313,0.12334951822291948,0.005130996146819651,-0.005640434840342372,0.051024313020394174,0.021189113970905046,0.02646068657857245,0.7070491699662078,0.3479196134070463,-0.5837463291904276,-0.39531157812129897,0.018343516587291643,0.09079953521269155,0.07416877150535583,-0.07477440685033798,-0.11133614927530289,0.1264069527387619,-0.17531514167785645,0.9769545793533325,0.018625570461153984,-0.052228402346372604,0.4278087913990021,0.9402740001678467,-0.9783967137336731,0.14079135656356812
